SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID
42024,203110,0042400153,"Apr 26, 2025",GSW vs. HOU,W,34,3,11,0.273,0,4,0.0,1,1,1.0,1,7,8,4,2,3,5,4,7,12,1,203110
42024,203110,0042400152,"Apr 23, 2025",GSW @ HOU,L,31,2,6,0.333,2,6,0.333,2,4,0.5,1,4,5,1,3,1,5,3,8,-13,1,203110
42024,203110,0042400151,"Apr 20, 2025",GSW @ HOU,W,36,2,5,0.4,0,2,0.0,0,0,0.0,1,5,6,3,3,1,2,4,4,4,1,203110
42022,203110,0042200236,"May 12, 2023",GSW @ LAL,L,24,4,8,0.5,1,3,0.333,0,0,0.0,4,5,9,3,0,1,2,5,9,-26,1,203110
42022,203110,0042200235,"May 10, 2023",GSW vs. LAL,W,30,7,11,0.636,1,2,0.5,5,5,1.0,1,9,10,4,2,1,5,3,20,13,1,203110
42022,203110,0042200234,"May 08, 2023",GSW @ LAL,L,37,3,5,0.6,0,1,0.0,2,2,1.0,3,7,10,7,1,1,5,3,8,-10,1,203110
42022,203110,0042200233,"May 06, 2023",GSW @ LAL,L,23,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,4,1,1,0,5,2,-27,1,203110
42022,203110,0042200232,"May 04, 2023",GSW vs. LAL,W,28,5,10,0.5,0,1,0.0,1,4,0.25,2,9,11,9,1,0,2,3,11,15,1,203110
42022,203110,0042200231,"May 02, 2023",GSW vs. LAL,L,34,3,9,0.333,0,1,0.0,0,0,0.0,1,3,4,7,1,3,0,4,6,-8,1,203110
42022,203110,0042200167,"Apr 30, 2023",GSW @ SAC,W,38,3,7,0.429,1,4,0.25,1,2,0.5,1,5,6,8,2,0,0,4,8,25,1,203110
42022,203110,0042200166,"Apr 28, 2023",GSW vs. SAC,L,26,1,2,0.5,0,0,0.0,2,2,1.0,0,4,4,10,1,2,1,5,4,-13,1,203110
42022,203110,0042200165,"Apr 26, 2023",GSW @ SAC,W,32,8,10,0.8,1,2,0.5,4,8,0.5,0,4,4,7,4,1,3,4,21,13,1,203110
42022,203110,0042200164,"Apr 23, 2023",GSW vs. SAC,W,31,3,14,0.214,0,2,0.0,6,6,1.0,4,6,10,7,2,1,1,4,12,8,1,203110
42022,203110,0042200162,"Apr 17, 2023",GSW @ SAC,L,31,3,6,0.5,1,2,0.5,1,2,0.5,0,4,4,5,1,0,5,5,8,-1,1,203110
42022,203110,0042200161,"Apr 15, 2023",GSW @ SAC,L,33,1,5,0.2,0,1,0.0,2,2,1.0,2,7,9,11,2,1,3,3,4,-1,1,203110
42021,203110,0042100406,"Jun 16, 2022",GSW @ BOS,W,42,5,10,0.5,2,5,0.4,0,0,0.0,4,8,12,8,2,2,5,1,12,16,1,203110
42021,203110,0042100405,"Jun 13, 2022",GSW vs. BOS,W,35,3,6,0.5,0,2,0.0,2,2,1.0,1,6,7,6,1,0,2,6,8,11,1,203110
42021,203110,0042100404,"Jun 10, 2022",GSW @ BOS,W,33,1,7,0.143,0,2,0.0,0,0,0.0,5,4,9,8,4,0,2,3,2,0,1,203110
42021,203110,0042100403,"Jun 08, 2022",GSW @ BOS,L,35,1,4,0.25,0,2,0.0,0,0,0.0,1,3,4,3,0,1,2,6,2,-13,1,203110
42021,203110,0042100402,"Jun 05, 2022",GSW vs. BOS,W,35,2,3,0.667,0,1,0.0,5,7,0.714,0,5,5,7,1,1,1,3,9,7,1,203110
42021,203110,0042100401,"Jun 02, 2022",GSW vs. BOS,L,38,2,12,0.167,0,4,0.0,0,3,0.0,3,8,11,5,2,0,3,6,4,-1,1,203110
42021,203110,0042100315,"May 26, 2022",GSW vs. DAL,W,31,6,7,0.857,1,1,1.0,4,4,1.0,1,5,6,9,0,1,3,5,17,11,1,203110
42021,203110,0042100314,"May 24, 2022",GSW @ DAL,L,26,4,8,0.5,0,2,0.0,2,5,0.4,0,6,6,6,0,2,1,1,10,-18,1,203110
42021,203110,0042100313,"May 22, 2022",GSW @ DAL,W,37,5,10,0.5,0,0,0.0,0,0,0.0,1,4,5,5,2,1,3,4,10,19,1,203110
42021,203110,0042100312,"May 20, 2022",GSW vs. DAL,W,28,2,6,0.333,1,2,0.5,1,2,0.5,0,6,6,5,0,0,4,6,6,-19,1,203110
42021,203110,0042100311,"May 18, 2022",GSW vs. DAL,W,29,4,6,0.667,0,1,0.0,2,3,0.667,1,8,9,3,2,1,1,4,10,25,1,203110
42021,203110,0042100236,"May 13, 2022",GSW vs. MEM,W,39,6,14,0.429,0,3,0.0,2,2,1.0,3,12,15,8,1,0,4,4,14,19,1,203110
42021,203110,0042100235,"May 11, 2022",GSW @ MEM,L,22,2,4,0.5,0,2,0.0,1,2,0.5,2,5,7,5,0,1,5,3,5,-32,1,203110
42021,203110,0042100234,"May 09, 2022",GSW vs. MEM,W,33,1,2,0.5,0,0,0.0,0,0,0.0,1,10,11,5,0,1,2,5,2,6,1,203110
42021,203110,0042100233,"May 07, 2022",GSW vs. MEM,W,27,2,3,0.667,0,0,0.0,1,2,0.5,0,5,5,8,0,1,4,4,5,19,1,203110
42021,203110,0042100232,"May 03, 2022",GSW @ MEM,L,32,3,5,0.6,0,1,0.0,0,0,0.0,1,9,10,7,0,1,4,5,6,-10,1,203110
42021,203110,0042100231,"May 01, 2022",GSW @ MEM,W,17,2,3,0.667,0,0,0.0,2,3,0.667,1,3,4,3,3,1,5,1,6,2,1,203110
42021,203110,0042100165,"Apr 27, 2022",GSW vs. DEN,W,36,4,10,0.4,1,2,0.5,2,2,1.0,0,2,2,6,1,3,1,3,11,12,1,203110
42021,203110,0042100164,"Apr 24, 2022",GSW @ DEN,L,34,5,6,0.833,0,1,0.0,3,3,1.0,0,11,11,6,2,0,2,6,13,18,1,203110
42021,203110,0042100163,"Apr 21, 2022",GSW @ DEN,W,35,2,6,0.333,1,3,0.333,1,4,0.25,0,5,5,10,2,1,4,5,6,4,1,203110
42021,203110,0042100162,"Apr 18, 2022",GSW vs. DEN,W,30,2,5,0.4,1,3,0.333,1,2,0.5,0,3,3,6,2,1,1,4,6,20,1,203110
42021,203110,0042100161,"Apr 16, 2022",GSW vs. DEN,W,29,5,7,0.714,1,2,0.5,1,1,1.0,1,5,6,9,0,3,0,2,12,21,1,203110
42024,1628401,0042400216,"May 16, 2025",BOS @ NYK,L,30,3,11,0.273,2,8,0.25,0,0,0.0,0,1,1,2,1,0,1,2,8,-45,1,1628401
42024,1628401,0042400215,"May 14, 2025",BOS vs. NYK,W,40,9,16,0.563,7,13,0.538,9,11,0.818,0,3,3,2,0,3,2,3,34,26,1,1628401
42024,1628401,0042400214,"May 12, 2025",BOS @ NYK,L,44,6,12,0.5,6,11,0.545,5,7,0.714,2,1,3,2,0,0,2,0,23,-10,1,1628401
42024,1628401,0042400213,"May 10, 2025",BOS @ NYK,W,34,6,10,0.6,3,6,0.5,2,2,1.0,3,2,5,2,1,1,0,4,17,29,1,1628401
42024,1628401,0042400212,"May 07, 2025",BOS vs. NYK,L,40,6,17,0.353,3,11,0.273,5,5,1.0,3,6,9,5,0,2,0,2,20,-2,1,1628401
42024,1628401,0042400211,"May 05, 2025",BOS vs. NYK,L,44,6,18,0.333,5,16,0.313,2,2,1.0,1,10,11,2,0,2,2,2,19,0,1,1628401
42024,1628401,0042400115,"Apr 29, 2025",BOS vs. ORL,W,31,2,6,0.333,0,3,0.0,1,1,1.0,0,4,4,5,1,0,1,3,5,8,1,1628401
42024,1628401,0042400114,"Apr 27, 2025",BOS @ ORL,W,39,7,11,0.636,2,6,0.333,2,3,0.667,2,5,7,7,0,1,1,1,18,0,1,1628401
42024,1628401,0042400113,"Apr 25, 2025",BOS @ ORL,L,40,7,14,0.5,2,8,0.25,0,0,0.0,0,3,3,5,2,1,0,0,16,4,1,1628401
42024,1628401,0042400112,"Apr 23, 2025",BOS vs. ORL,W,38,6,14,0.429,3,10,0.3,2,2,1.0,2,4,6,5,1,0,2,5,17,4,1,1628401
42024,1628401,0042400111,"Apr 20, 2025",BOS vs. ORL,W,36,10,18,0.556,7,12,0.583,3,3,1.0,1,3,4,2,1,2,2,0,30,7,1,1628401
42023,1628401,0042300405,"Jun 17, 2024",BOS vs. DAL,W,38,4,10,0.4,4,8,0.5,2,2,1.0,4,4,8,1,2,1,2,0,14,1,1,1628401
42023,1628401,0042300404,"Jun 14, 2024",BOS @ DAL,L,31,2,8,0.25,2,8,0.25,0,0,0.0,0,4,4,1,0,0,0,2,6,-29,1,1628401
42023,1628401,0042300403,"Jun 12, 2024",BOS @ DAL,W,42,4,10,0.4,4,9,0.444,4,4,1.0,0,5,5,4,0,2,1,4,16,3,1,1628401
42023,1628401,0042300402,"Jun 09, 2024",BOS vs. DAL,W,38,6,15,0.4,4,10,0.4,2,2,1.0,2,3,5,2,3,2,1,2,18,8,1,1628401
42023,1628401,0042300401,"Jun 06, 2024",BOS vs. DAL,W,35,5,11,0.455,3,8,0.375,2,2,1.0,1,1,2,5,1,0,2,3,15,3,1,1628401
42023,1628401,0042300304,"May 27, 2024",BOS @ IND,W,42,7,14,0.5,2,9,0.222,0,0,0.0,1,3,4,4,5,3,0,3,16,5,1,1628401
42023,1628401,0042300303,"May 25, 2024",BOS @ IND,W,35,3,11,0.273,2,8,0.25,5,6,0.833,1,4,5,7,0,4,0,4,13,4,1,1628401
42023,1628401,0042300302,"May 23, 2024",BOS vs. IND,W,36,8,15,0.533,4,8,0.5,3,3,1.0,2,2,4,6,1,1,0,4,23,11,1,1628401
42023,1628401,0042300301,"May 21, 2024",BOS vs. IND,W,42,5,13,0.385,3,8,0.375,2,2,1.0,2,4,6,9,2,1,2,3,15,12,1,1628401
42023,1628401,0042300205,"May 15, 2024",BOS vs. CLE,W,36,7,17,0.412,4,9,0.444,0,0,0.0,1,4,5,6,0,2,0,4,18,17,1,1628401
42023,1628401,0042300204,"May 13, 2024",BOS @ CLE,W,30,1,6,0.167,1,4,0.25,2,2,1.0,1,6,7,3,1,0,0,2,5,5,1,1628401
42023,1628401,0042300203,"May 11, 2024",BOS @ CLE,W,37,4,13,0.308,3,8,0.375,1,1,1.0,0,3,3,3,1,1,1,1,12,13,1,1628401
42023,1628401,0042300202,"May 09, 2024",BOS vs. CLE,L,30,3,11,0.273,1,8,0.125,3,4,0.75,0,4,4,5,0,1,1,3,10,-27,1,1628401
42023,1628401,0042300201,"May 07, 2024",BOS vs. CLE,W,33,9,16,0.563,7,12,0.583,0,0,0.0,0,1,1,5,0,0,0,1,25,6,1,1628401
42023,1628401,0042300105,"May 01, 2024",BOS vs. MIA,W,29,8,13,0.615,5,10,0.5,4,5,0.8,0,5,5,2,1,0,1,2,25,17,1,1628401
42023,1628401,0042300104,"Apr 29, 2024",BOS @ MIA,W,41,15,26,0.577,8,15,0.533,0,0,0.0,1,3,4,3,0,3,1,3,38,10,1,1628401
42023,1628401,0042300103,"Apr 27, 2024",BOS @ MIA,W,31,7,14,0.5,2,7,0.286,0,0,0.0,3,2,5,3,0,0,0,0,16,7,1,1628401
42023,1628401,0042300102,"Apr 24, 2024",BOS vs. MIA,L,36,5,8,0.625,2,4,0.5,1,1,1.0,0,1,1,4,1,1,1,2,13,-23,1,1628401
42023,1628401,0042300101,"Apr 21, 2024",BOS vs. MIA,W,33,6,10,0.6,4,8,0.5,4,4,1.0,0,3,3,4,0,1,3,1,20,24,1,1628401
42022,1628401,0042200307,"May 29, 2023",BOS vs. MIA,L,36,5,12,0.417,2,9,0.222,6,7,0.857,1,1,2,1,1,0,2,0,18,-7,1,1628401
42022,1628401,0042200306,"May 27, 2023",BOS @ MIA,W,42,4,10,0.4,3,7,0.429,0,0,0.0,1,3,4,6,1,3,0,1,11,3,1,1628401
42022,1628401,0042200305,"May 25, 2023",BOS vs. MIA,W,37,8,11,0.727,6,8,0.75,2,3,0.667,1,2,3,1,2,0,1,3,24,18,1,1628401
42022,1628401,0042200304,"May 23, 2023",BOS @ MIA,W,27,5,10,0.5,3,7,0.429,3,3,1.0,1,1,2,2,2,2,1,3,16,7,1,1628401
42022,1628401,0042200303,"May 21, 2023",BOS @ MIA,L,26,3,9,0.333,3,6,0.5,0,0,0.0,1,3,4,2,1,2,1,3,9,-12,1,1628401
42022,1628401,0042200302,"May 19, 2023",BOS vs. MIA,L,23,4,6,0.667,3,5,0.6,0,0,0.0,0,1,1,1,0,2,1,1,11,8,1,1628401
42022,1628401,0042200301,"May 17, 2023",BOS vs. MIA,L,21,4,6,0.667,3,5,0.6,0,0,0.0,1,1,2,1,1,0,0,4,11,-5,1,1628401
42022,1628401,0042200217,"May 14, 2023",BOS vs. PHI,W,12,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,3,3,-8,1,1628401
42022,1628401,0042200216,"May 11, 2023",BOS @ PHI,W,19,3,6,0.5,3,5,0.6,0,0,0.0,0,2,2,1,1,1,1,0,9,-7,1,1628401
42022,1628401,0042200215,"May 09, 2023",BOS vs. PHI,L,34,2,6,0.333,0,2,0.0,3,3,1.0,2,3,5,0,0,0,0,1,7,-15,1,1628401
42022,1628401,0042200214,"May 07, 2023",BOS @ PHI,L,31,5,11,0.455,2,4,0.5,0,0,0.0,1,1,2,0,0,1,0,1,12,-8,1,1628401
42022,1628401,0042200213,"May 05, 2023",BOS @ PHI,W,32,4,9,0.444,2,5,0.4,3,3,1.0,1,5,6,2,0,0,1,1,13,5,1,1628401
42022,1628401,0042200212,"May 03, 2023",BOS vs. PHI,W,30,5,9,0.556,3,6,0.5,2,2,1.0,1,0,1,1,0,0,0,1,15,23,1,1628401
42022,1628401,0042200211,"May 01, 2023",BOS vs. PHI,L,27,1,5,0.2,0,4,0.0,2,2,1.0,0,2,2,3,1,0,2,2,4,-15,1,1628401
42022,1628401,0042200116,"Apr 27, 2023",BOS @ ATL,W,30,3,9,0.333,1,5,0.2,0,0,0.0,1,1,2,2,0,1,1,3,7,-1,1,1628401
42022,1628401,0042200115,"Apr 25, 2023",BOS vs. ATL,L,31,7,11,0.636,2,5,0.4,2,2,1.0,0,5,5,4,0,2,0,1,18,9,1,1628401
42022,1628401,0042200114,"Apr 23, 2023",BOS @ ATL,W,32,7,14,0.5,4,9,0.444,0,0,0.0,0,2,2,2,0,0,2,3,18,7,1,1628401
42022,1628401,0042200113,"Apr 21, 2023",BOS @ ATL,L,30,4,7,0.571,3,4,0.75,0,0,0.0,0,2,2,4,1,0,0,5,11,-14,1,1628401
42022,1628401,0042200112,"Apr 18, 2023",BOS vs. ATL,W,34,11,16,0.688,2,5,0.4,2,2,1.0,0,7,7,2,1,3,3,1,26,2,1,1628401
42022,1628401,0042200111,"Apr 15, 2023",BOS vs. ATL,W,39,7,13,0.538,4,7,0.571,6,7,0.857,1,4,5,7,0,2,2,1,24,13,1,1628401
42021,1628401,0042100406,"Jun 16, 2022",BOS vs. GSW,L,16,1,6,0.167,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,1,2,-26,1,1628401
42021,1628401,0042100405,"Jun 13, 2022",BOS @ GSW,L,21,0,4,0.0,0,3,0.0,1,2,0.5,0,1,1,3,1,0,0,1,1,-13,1,1628401
42021,1628401,0042100404,"Jun 10, 2022",BOS vs. GSW,L,36,4,12,0.333,3,5,0.6,5,5,1.0,0,1,1,1,1,0,3,0,16,-19,1,1628401
42021,1628401,0042100403,"Jun 08, 2022",BOS vs. GSW,W,24,3,9,0.333,0,3,0.0,1,1,1.0,0,1,1,2,1,1,1,2,7,-12,1,1628401
42021,1628401,0042100402,"Jun 05, 2022",BOS @ GSW,L,30,4,13,0.308,2,4,0.5,2,2,1.0,1,3,4,2,1,2,3,2,12,-17,1,1628401
42021,1628401,0042100401,"Jun 02, 2022",BOS @ GSW,W,32,6,11,0.545,5,8,0.625,4,4,1.0,0,1,1,3,0,0,2,3,21,25,1,1628401
42021,1628401,0042100307,"May 29, 2022",BOS @ MIA,W,19,3,8,0.375,2,3,0.667,0,0,0.0,1,2,3,1,0,1,3,3,8,-8,1,1628401
42021,1628401,0042100306,"May 27, 2022",BOS vs. MIA,L,33,7,14,0.5,4,7,0.571,4,5,0.8,0,3,3,5,3,1,0,4,22,5,1,1628401
42021,1628401,0042100305,"May 25, 2022",BOS @ MIA,W,29,6,8,0.75,0,2,0.0,2,3,0.667,0,1,1,5,2,1,3,4,14,8,1,1628401
42021,1628401,0042100304,"May 23, 2022",BOS vs. MIA,W,41,4,14,0.286,1,8,0.125,4,6,0.667,0,8,8,6,3,1,3,0,13,15,1,1628401
42021,1628401,0042100303,"May 21, 2022",BOS vs. MIA,L,14,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,2,0,1,0,-2,1,1628401
42021,1628401,0042100301,"May 17, 2022",BOS @ MIA,L,29,1,4,0.25,0,1,0.0,1,2,0.5,0,0,0,4,0,1,2,4,3,-11,1,1628401
42021,1628401,0042100217,"May 15, 2022",BOS vs. MIL,W,18,1,10,0.1,1,6,0.167,0,0,0.0,0,2,2,1,1,0,0,0,3,10,1,1628401
42021,1628401,0042100216,"May 13, 2022",BOS @ MIL,W,30,3,9,0.333,1,5,0.2,2,2,1.0,2,3,5,2,2,0,0,3,9,9,1,1628401
42021,1628401,0042100215,"May 11, 2022",BOS vs. MIL,L,32,4,5,0.8,1,2,0.5,0,0,0.0,0,5,5,6,0,2,1,2,9,8,1,1628401
42021,1628401,0042100214,"May 09, 2022",BOS @ MIL,W,34,4,6,0.667,1,3,0.333,2,2,1.0,1,3,4,3,0,1,0,2,11,18,1,1628401
42021,1628401,0042100213,"May 07, 2022",BOS @ MIL,L,21,3,6,0.5,2,3,0.667,6,8,0.75,0,2,2,0,1,0,0,0,14,9,1,1628401
42021,1628401,0042100212,"May 03, 2022",BOS vs. MIL,W,28,0,6,0.0,0,4,0.0,0,0,0.0,1,3,4,5,1,0,2,5,0,22,1,1628401
42021,1628401,0042100211,"May 01, 2022",BOS vs. MIL,L,16,2,6,0.333,2,3,0.667,4,4,1.0,0,4,4,1,0,0,2,2,10,-8,1,1628401
42021,1628401,0042100114,"Apr 25, 2022",BOS @ BKN,W,27,4,10,0.4,0,4,0.0,1,1,1.0,0,6,6,2,0,0,0,1,9,-2,1,1628401
42021,1628401,0042100113,"Apr 23, 2022",BOS @ BKN,W,14,1,3,0.333,0,2,0.0,0,0,0.0,0,6,6,1,1,0,1,1,2,5,1,1628401
42021,1628401,0042100112,"Apr 20, 2022",BOS vs. BKN,W,13,0,2,0.0,0,1,0.0,3,4,0.75,1,2,3,1,0,0,0,3,3,-4,1,1628401
42021,1628401,0042100111,"Apr 17, 2022",BOS vs. BKN,W,28,3,8,0.375,1,4,0.25,0,0,0.0,0,3,3,4,3,0,2,2,7,-3,1,1628401
42024,1641708,0042400157,"May 04, 2025",HOU vs. GSW,L,37,9,16,0.563,0,1,0.0,6,6,1.0,3,6,9,3,1,1,0,2,24,-11,1,1641708
42024,1641708,0042400156,"May 02, 2025",HOU @ GSW,W,36,5,13,0.385,0,1,0.0,4,6,0.667,0,7,7,2,3,0,2,2,14,10,1,1641708
42024,1641708,0042400155,"Apr 30, 2025",HOU vs. GSW,W,35,8,12,0.667,1,1,1.0,8,9,0.889,4,2,6,3,5,3,3,2,25,32,1,1641708
42024,1641708,0042400154,"Apr 28, 2025",HOU @ GSW,L,31,7,12,0.583,0,0,0.0,3,5,0.6,1,8,9,2,1,0,1,3,17,-17,1,1641708
42024,1641708,0042400153,"Apr 26, 2025",HOU @ GSW,L,37,5,16,0.313,0,0,0.0,1,2,0.5,5,2,7,4,1,1,4,2,11,-9,1,1641708
42024,1641708,0042400152,"Apr 23, 2025",HOU vs. GSW,W,23,4,7,0.571,0,1,0.0,3,4,0.75,0,1,1,3,0,0,0,3,11,15,1,1641708
42024,1641708,0042400151,"Apr 20, 2025",HOU vs. GSW,L,33,4,9,0.444,0,0,0.0,0,4,0.0,6,3,9,6,1,1,2,4,8,-16,1,1641708
42024,1631094,0042400115,"Apr 29, 2025",ORL @ BOS,L,30,6,15,0.4,2,4,0.5,5,7,0.714,2,7,9,6,0,0,3,5,19,-15,1,1631094
42024,1631094,0042400114,"Apr 27, 2025",ORL vs. BOS,L,40,12,32,0.375,2,6,0.333,5,9,0.556,3,4,7,3,0,1,4,5,31,-8,1,1631094
42024,1631094,0042400113,"Apr 25, 2025",ORL vs. BOS,W,42,10,25,0.4,2,4,0.5,7,8,0.875,2,4,6,1,2,0,4,4,29,-3,1,1631094
42024,1631094,0042400112,"Apr 23, 2025",ORL @ BOS,L,43,12,25,0.48,2,6,0.333,6,11,0.545,2,7,9,7,0,2,0,4,32,-6,1,1631094
42024,1631094,0042400111,"Apr 20, 2025",ORL @ BOS,L,42,14,27,0.519,4,7,0.571,4,6,0.667,3,8,11,4,1,1,4,0,36,-4,1,1631094
42023,1631094,0042300137,"May 05, 2024",ORL @ CLE,L,42,10,28,0.357,3,6,0.5,15,18,0.833,4,12,16,2,3,1,5,3,38,-7,1,1631094
42023,1631094,0042300136,"May 03, 2024",ORL vs. CLE,W,42,9,20,0.45,2,5,0.4,7,10,0.7,1,7,8,4,1,0,3,0,27,3,1,1631094
42023,1631094,0042300135,"Apr 30, 2024",ORL @ CLE,L,38,14,24,0.583,4,7,0.571,7,8,0.875,0,8,8,4,0,0,5,2,39,4,1,1631094
42023,1631094,0042300134,"Apr 27, 2024",ORL vs. CLE,W,29,4,14,0.286,0,2,0.0,1,1,1.0,0,4,4,5,1,2,4,2,9,7,1,1631094
42023,1631094,0042300133,"Apr 25, 2024",ORL vs. CLE,W,29,13,26,0.5,4,9,0.444,1,2,0.5,7,7,14,5,1,0,0,3,31,28,1,1631094
42023,1631094,0042300132,"Apr 22, 2024",ORL @ CLE,L,41,9,20,0.45,1,4,0.25,2,2,1.0,1,2,3,3,2,1,6,1,21,-4,1,1631094
42023,1631094,0042300131,"Apr 20, 2024",ORL @ CLE,L,41,9,17,0.529,2,7,0.286,4,8,0.5,1,6,7,5,0,0,9,3,24,-11,1,1631094
42024,1630202,0042400216,"May 16, 2025",BOS @ NYK,L,28,5,10,0.5,1,4,0.25,0,0,0.0,0,2,2,4,0,0,0,2,11,-17,1,1630202
42024,1630202,0042400215,"May 14, 2025",BOS vs. NYK,W,39,6,17,0.353,5,14,0.357,0,0,0.0,3,2,5,3,1,0,0,0,17,24,1,1630202
42024,1630202,0042400214,"May 12, 2025",BOS @ NYK,L,20,4,10,0.4,2,7,0.286,2,2,1.0,0,0,0,0,1,0,1,0,12,2,1,1630202
42024,1630202,0042400213,"May 10, 2025",BOS @ NYK,W,35,8,16,0.5,5,10,0.5,2,2,1.0,2,2,4,2,1,0,0,3,23,8,1,1630202
42024,1630202,0042400212,"May 07, 2025",BOS vs. NYK,L,22,3,9,0.333,3,9,0.333,0,0,0.0,1,2,3,1,0,0,1,0,9,1,1,1630202
42024,1630202,0042400211,"May 05, 2025",BOS vs. NYK,L,24,3,6,0.5,2,5,0.4,5,5,1.0,0,3,3,1,0,0,1,2,13,1,1,1630202
42024,1630202,0042400115,"Apr 29, 2025",BOS vs. ORL,W,25,4,8,0.5,2,4,0.5,0,0,0.0,1,2,3,1,0,0,2,2,10,29,1,1630202
42024,1630202,0042400114,"Apr 27, 2025",BOS @ ORL,W,26,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,2,0,0,0,3,0,11,1,1630202
42024,1630202,0042400113,"Apr 25, 2025",BOS @ ORL,L,26,1,2,0.5,0,0,0.0,1,2,0.5,1,0,1,0,2,0,3,3,3,-6,1,1630202
42024,1630202,0042400112,"Apr 23, 2025",BOS vs. ORL,W,33,5,11,0.455,3,6,0.5,1,3,0.333,0,3,3,0,1,0,1,3,14,6,1,1630202
42024,1630202,0042400111,"Apr 20, 2025",BOS vs. ORL,W,25,6,8,0.75,4,6,0.667,3,3,1.0,0,0,0,3,0,0,0,1,19,13,1,1630202
42023,1630202,0042300405,"Jun 17, 2024",BOS vs. DAL,W,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,1630202
42023,1630202,0042300404,"Jun 14, 2024",BOS @ DAL,L,22,5,14,0.357,1,6,0.167,0,0,0.0,0,3,3,3,0,0,2,2,11,-6,1,1630202
42023,1630202,0042300403,"Jun 12, 2024",BOS @ DAL,W,11,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,-1,1,1630202
42023,1630202,0042300402,"Jun 09, 2024",BOS vs. DAL,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,2,1,0,0,0,3,4,1,1630202
42023,1630202,0042300401,"Jun 06, 2024",BOS vs. DAL,W,16,0,7,0.0,0,5,0.0,0,0,0.0,1,1,2,2,0,0,1,2,0,4,1,1630202
42023,1630202,0042300304,"May 27, 2024",BOS @ IND,W,9,1,2,0.5,1,2,0.5,2,2,1.0,1,0,1,0,0,0,0,1,5,-9,1,1630202
42023,1630202,0042300303,"May 25, 2024",BOS @ IND,W,14,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,3,0,0,1,1,2,-8,1,1630202
42023,1630202,0042300302,"May 23, 2024",BOS vs. IND,W,19,4,6,0.667,2,2,1.0,2,2,1.0,1,1,2,2,0,0,1,1,12,4,1,1630202
42023,1630202,0042300301,"May 21, 2024",BOS vs. IND,W,23,3,4,0.75,2,3,0.667,0,0,0.0,0,0,0,2,0,0,0,1,8,-15,1,1630202
42023,1630202,0042300205,"May 15, 2024",BOS vs. CLE,W,21,4,7,0.571,3,4,0.75,0,0,0.0,0,1,1,0,0,0,0,0,11,-10,1,1630202
42023,1630202,0042300204,"May 13, 2024",BOS @ CLE,W,26,3,5,0.6,3,4,0.75,2,2,1.0,1,0,1,1,0,0,1,1,11,4,1,1630202
42023,1630202,0042300203,"May 11, 2024",BOS @ CLE,W,22,2,4,0.5,1,2,0.5,0,0,0.0,1,2,3,3,0,0,1,1,5,-4,1,1630202
42023,1630202,0042300202,"May 09, 2024",BOS vs. CLE,L,20,6,10,0.6,1,4,0.25,0,0,0.0,2,0,2,4,1,0,0,0,13,-4,1,1630202
42023,1630202,0042300201,"May 07, 2024",BOS vs. CLE,W,24,5,12,0.417,4,10,0.4,2,2,1.0,1,4,5,2,1,0,3,0,16,19,1,1630202
42023,1630202,0042300105,"May 01, 2024",BOS vs. MIA,W,27,2,8,0.25,0,3,0.0,3,4,0.75,0,3,3,3,0,0,1,1,7,19,1,1630202
42023,1630202,0042300104,"Apr 29, 2024",BOS @ MIA,W,18,0,4,0.0,0,1,0.0,0,0,0.0,2,0,2,3,1,0,1,1,0,10,1,1630202
42023,1630202,0042300103,"Apr 27, 2024",BOS @ MIA,W,25,3,5,0.6,1,2,0.5,0,0,0.0,2,1,3,1,0,0,2,3,7,6,1,1630202
42023,1630202,0042300102,"Apr 24, 2024",BOS vs. MIA,L,20,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,4,0,-5,1,1630202
42023,1630202,0042300101,"Apr 21, 2024",BOS vs. MIA,W,24,3,7,0.429,2,5,0.4,0,0,0.0,1,3,4,5,0,0,0,1,8,19,1,1630202
42022,1630202,0042200307,"May 29, 2023",BOS vs. MIA,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1630202
42022,1630202,0042200305,"May 25, 2023",BOS vs. MIA,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-8,1,1630202
42022,1630202,0042200304,"May 23, 2023",BOS @ MIA,W,1,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,0,1,1630202
